politician_id,name,party,x,y
175397,Anke Hennig,SPD,-5.3945765,-23.998444
175394,Anja Troff-Schaffarzyk,SPD,3.9324026,-26.605698
79476,Stephan Albani,CDU/CSU,15.22194,-2.5678213
79335,Fritz Güntzler,CDU/CSU,14.746492,-2.8335404
149653,Mareike Lotte Wulf,CDU/CSU,14.763521,-2.5615253
79116,Carsten Müller,CDU/CSU,19.99117,-3.382246
29490,Tilman Kuban,CDU/CSU,15.315266,-2.6584456
175830,Anne Janssen,CDU/CSU,14.983816,-2.5502067
79393,Enak Ferlemann,CDU/CSU,15.164168,-2.704323
79132,Mathias Middelberg,CDU/CSU,9.983382,-1.5482261
119082,Michael Grosse-Brömer,CDU/CSU,14.6491165,-2.4603028
79293,Hendrik Hoppenstedt,CDU/CSU,14.446456,-2.4701653
130124,Christian Leye,BSW,-2.9941695,2.3517926
78948,Kathrin Vogler,Die Linke.,-3.0378683,1.5109423
79281,Andrej Hunko,BSW,-2.7535987,2.1129649
79420,Sevim Dağdelen,BSW,-1.8770177,2.0855422
78934,Sahra Wagenknecht,BSW,-2.8636913,2.3806474
175527,Anja Liebert,BÜNDNIS 90/­DIE GRÜNEN,-5.179989,-22.54509
130480,Lukas Benner,BÜNDNIS 90/­DIE GRÜNEN,-5.1466455,-21.659397
175642,Sabine Grützmacher,BÜNDNIS 90/­DIE GRÜNEN,-0.55889845,-4.2087216
119861,Janosch Dahmen,BÜNDNIS 90/­DIE GRÜNEN,3.5988882,-22.964527
175606,Laura Kraft,BÜNDNIS 90/­DIE GRÜNEN,2.412832,-17.6646
78852,Markus Kurth,BÜNDNIS 90/­DIE GRÜNEN,3.7046294,-23.836105
175532,Anne-Monika Spallek,BÜNDNIS 90/­DIE GRÜNEN,-5.4598026,-22.43375
175598,Kathrin Henneberger,BÜNDNIS 90/­DIE GRÜNEN,-2.024575,-2.4405994
175645,Schahina Gambir,BÜNDNIS 90/­DIE GRÜNEN,-4.6862755,-20.700775
121603,Maik Außendorf,BÜNDNIS 90/­DIE GRÜNEN,-5.2810946,-22.610222
175643,Sara Nanni,BÜNDNIS 90/­DIE GRÜNEN,2.2356117,-18.479048
79358,Kai Gehring,BÜNDNIS 90/­DIE GRÜNEN,-5.125813,-21.934381
175624,Max Lucks,BÜNDNIS 90/­DIE GRÜNEN,0.6260158,-3.2915447
121794,Ophelia Nick,BÜNDNIS 90/­DIE GRÜNEN,-5.3853602,-23.099558
175603,Lamya Kaddor,BÜNDNIS 90/­DIE GRÜNEN,3.7674847,-22.531218
164992,Nyke Slawik,BÜNDNIS 90/­DIE GRÜNEN,0.9022784,-4.6797404
145969,Robin Wagener,BÜNDNIS 90/­DIE GRÜNEN,-5.240944,-21.9792
79021,Ulle Schauws,BÜNDNIS 90/­DIE GRÜNEN,-3.0798259,-20.816227
147328,Jan-Niclas Gesenhues,BÜNDNIS 90/­DIE GRÜNEN,-5.538791,-22.621109
145959,Felix Banaszak,BÜNDNIS 90/­DIE GRÜNEN,-5.1122656,-21.19826
79403,Katharina Dröge,BÜNDNIS 90/­DIE GRÜNEN,-5.151399,-22.038181
79129,Irene Mihalic,BÜNDNIS 90/­DIE GRÜNEN,-5.1557884,-22.713545
79325,Britta Haßelmann,BÜNDNIS 90/­DIE GRÜNEN,-5.21588,-22.567331
147331,Stefan Keuter,AfD,0.106434494,2.9143689
147226,Jochen Haug,AfD,0.24356155,2.7499912
175918,Eugen Schmidt,AfD,0.1105792,2.8799944
150294,Harald Weyel,AfD,0.6693967,3.673137
130094,Roger Beckamp,AfD,-0.3686251,2.9430192
145751,Matthias Helferich,fraktionslos,-0.25684673,3.1362658
78920,Sabine Weiss,CDU/CSU,14.1034155,-2.0937588
130072,Armin Laschet,CDU/CSU,15.046201,-2.7090971
146289,Ria Schröder,FDP,-0.56525564,-1.0940437
66705,Michael Kruse,FDP,-0.55401385,-0.63444
