politician_id,name,party,occupation,year_of_birth,field_title,sex,education,x,y
174123,Hans-Jürgen Goßner,AfD,Bundestagsabgeordneter,1970.0,,m,,-1.8634177,-9.686921
66285,Kay Gottschalk,AfD,MdB,1965.0,,m,Diplom-Kaufmann,-2.7360904,-10.444777
79353,Nicole Gohlke,Die Linke,MdB,1975.0,,f,Kommunikationswissenschaftlerin,-7.7911587,6.557434
175923,Hannes Gnauck,AfD,MdB,1991.0,,m,Soldat auf Zeit,-2.7005208,-10.516358
79481,Angelika Glöckner,SPD,MdB,1962.0,,f,Verwaltungsfachwirtin,7.016402,1.2003983
123018,Ronald Gläser,AfD,MdA,1973.0,,m,"Amerikanist, Journalist",-2.314291,-9.579714
183252,Vinzenz Glaser,Die Linke,Sozialarbeiter in der offenen Kinder- und Jugendarbeit,1992.0,,m,Sozialarbeiter,-7.569041,6.4941587
147328,Jan-Niclas Gesenhues,BÜNDNIS 90/­DIE GRÜNEN,MdB,1990.0,Dr.,m,Volkswirt,-2.29255,4.5642595
79356,Martin Gerster,SPD,MdB,1971.0,,m,Politikwissenschaftler,7.0161304,1.1705673
122857,Katalin Gennburg,Die Linke,MdA,,,f,Philosophie / Urbanistik,-8.519377,6.2414727
125186,Jonas Geissler,CDU/CSU,MdB und Regierungsrat a.D.,1984.0,Dr.,m,Promotion,7.058554,1.2254895
79366,Thomas Gebhart,CDU/CSU,MdB,1971.0,Dr.,m,Studium BWL und Politikwissenschaft,7.043823,1.2128223
175891,Wilhelm Gebhard,CDU/CSU,,,,m,,6.802722,1.0938056
183283,Kathrin Gebel,Die Linke,Studentin ,1997.0,,f,,-8.565073,6.29225
31216,Alexander Gauland,AfD,MdB,1941.0,Dr.,m,Jurist,-1.0717539,-8.943027
79364,Matthias Gastel,BÜNDNIS 90/­DIE GRÜNEN,MdB,1970.0,,m,"Dipl.-Sozialpädagoge, -Kaufmann",-3.968972,6.0867043
175645,Schahina Gambir,BÜNDNIS 90/­DIE GRÜNEN,"Wirtschafts- und Politikwissenschaftlerin (Bachelor), Gender Studies (Master)",1991.0,,f,Veranstaltungskauffrau,-4.0378923,5.939269
183508,Boris Gamanov,AfD,Geschäftsführer,1986.0,,m,Wirtschaftsfachwirt,-1.7294701,-9.572074
182110,Rainer Galla,AfD,,,,m,Jurist,-1.8334028,-9.44033
79389,Hermann Färber,CDU/CSU,MdB,1963.0,,m,Landwirt,7.013461,1.2144307
150288,Götz Frömming,AfD,MdB,1968.0,,m,Studiendirektor,-1.8835686,-9.639332
108761,Markus Frohnmaier,AfD,MdB,1991.0,,m,Rechtswissenschaft,-1.0661373,-8.976441
79370,Michael Frieser,CDU/CSU,MdB,1964.0,,m,Rechtswissenschaften,6.7442474,1.4076978
79378,Thorsten Frei,CDU/CSU,MdB,1973.0,,m,Jurist,7.0341086,1.2482499
182826,Christoph Frauenpreiß,CDU/CSU,,,,m,diplomierter Bankbetriebswirt (FS),7.010182,1.1955124
183125,Simone Fischer,BÜNDNIS 90/­DIE GRÜNEN,,1979.0,,f,Diplom-Verwaltungswirtin,-4.659093,5.958934
175925,Hauke Finger,AfD,Referent,1968.0,,m,Bankbetriebswirt,-1.9150639,-9.703306
175491,Sebastian Fiedler,SPD,MdB,1973.0,,m,,6.980451,1.2526538
184038,Katrin Fey,Die Linke,Angestellte der DRK Kinderklinik ,1967.0,,f,Diplom-Sozialpädagogin,-8.662816,6.499147
177546,Thomas Fetsch,AfD,Rechtsanwalt,1969.0,,m,Jurist,-1.888106,-9.665506
183497,Jan Feser,AfD,,,,m,,-3.2570853,-10.335959
145833,Peter Felser,AfD,"MdB, Unternehmer",1969.0,,m,Diplom Pädagoge (univ.),-1.9245218,-9.704503
79391,Uwe Feiler,CDU/CSU,MdB,1965.0,,m,Dipl. Finanzwirt,7.0060363,1.2168844
183487,Micha Fehre,AfD,Unternehmer & Geschäftsführer,1997.0,,m,,-1.9012381,-9.706031
79390,Johannes Fechner,SPD,MdB,1972.0,,m,Jurist,6.9927573,1.222795
183267,Fabian Fahl,Die Linke,Wissenschaftlicher Mitarbeiter,1993.0,Dr.,m,Dr. rer. nat. (Geographie),-8.593695,6.516167
135391,Nancy Faeser,SPD,,1970.0,,f,,7.0360126,1.1425065
147569,Michael Espendiller,AfD,MdB,1989.0,Dr.,m,Promovierter Mathematiker,-1.9207537,-9.7417
79387,Saskia Esken,SPD,MdB,1961.0,,f,staatl. gepr. Informatikerin,7.007809,1.1603953
146813,Wiebke Esdar,SPD,MdB,1984.0,Dr.,f,Promovierte Psychologin,7.0160203,1.2583855
182825,Bastian Alfons Ernst,CDU/CSU,Leiter Geschäftsfeldentwicklung,1987.0,,m,Betriebswirt,7.0513654,1.2411572
145903,Thomas Erndl,CDU/CSU,MdB,1974.0,,m,Diplom Ingenieur (FH) Mikroelektronik,7.0152307,1.2187419
175872,Martina Englhardt-Kopf,CDU/CSU,MdB,1981.0,,f,Dipl.-Handelslehrerin,7.041681,1.2497112
175826,Alexander Engelhard,CDU/CSU,MdB,1972.0,,m,"Müller, Dipl.-Wirtschaftsingenieur",7.001658,1.1871467
146042,Marcel Emmerich,BÜNDNIS 90/­DIE GRÜNEN,MdB,1991.0,,m,Wissenschaftlicher Referent,-3.9723337,5.9918337
182015,Mandy Eißing,Die Linke,Büroleiterin M. Schirdewan Die Linke (MdEP) Thüringen,1976.0,,f,Friseurin,-8.4500475,6.401063
175496,Sonja Eichwede,SPD,MdB,1987.0,,f,Volljuristin,6.9839144,1.2407094
175864,Lars Ehm,CDU/CSU,,1976.0,,m,Jurist,7.033743,1.170285
175308,Mirze Edis,Die Linke,Betriebsratsmitglied,1972.0,,m,,-8.223967,5.998403
175880,Ralph Edelhäußer,CDU/CSU,MdB,1973.0,,m,,7.0536823,1.2070976
175610,Leon Eckert,BÜNDNIS 90/­DIE GRÜNEN,Bundestagsabgeordneter,1995.0,,m,Betriebswirt (B.Sc.) & Historiker (B.A.),-4.0696297,5.770276
79405,Harald Ebner,BÜNDNIS 90/­DIE GRÜNEN,MdB,1964.0,,m,Diplom-Agraringenieur,-3.982557,6.078637
175859,Joachim Ebmeyer,CDU/CSU,Volkswirt,1985.0,,m,Volkswirt,7.02696,1.2032053
183515,Tobias Ebenberger,AfD,Social Media - Angestellter,1990.0,,m,,-1.8807911,-9.660671
175555,Deborah Düring,BÜNDNIS 90/­DIE GRÜNEN,Studentin Friedens- und Konfliktforschung (Master) & Studentische Hilfskraft bei Survival International,1994.0,,f,Sozialwissenschaftlerin (B.A. Sozialwissenschaft),-3.5130708,6.200148
182893,Hülya Düber,CDU/CSU,Sozialreferentin Stadt Würzburg,1978.0,Dr.,f,Volljuristin,7.0610733,1.247768
175425,Felix Döring,SPD,MdB,1991.0,,m,Gymnasiallehrer,7.012514,1.141557
183012,Timon Dzienus,BÜNDNIS 90/­DIE GRÜNEN,,,,m,,-4.052814,6.046031
79404,Hansjörg Durz,CDU/CSU,MdB,1971.0,,m,Dipl. Kaufmann,7.0332704,1.2161384
181945,Christopher Drößler,AfD,,1995.0,,m,Polizeibeamter,-1.8814744,-9.641198
79403,Katharina Dröge,BÜNDNIS 90/­DIE GRÜNEN,MdB und Fraktionsvorsitzende,1984.0,,f,Diplom-Volkswirtin,-4.0207686,5.9283648
175424,Falko Droßmann,SPD,MdB,1973.0,,m,"Historiker, Soldat",7.003232,1.1905744
179922,Christian Douglas,AfD,,1978.0,,m,,-1.9145892,-9.671491
182894,Florian Dorn,CDU/CSU,Direktor von EconPol Europe,,Dr.,m,Masterabschluss in Economics,7.0637345,1.2293494
79397,Michael Donth,CDU/CSU,MdB,1967.0,,m,Dipl.-Verwaltungswirt (FH),7.0312185,1.2428778
79412,Alexander Dobrindt,CDU/CSU,MdB,1970.0,,m,Diplom-Soziologe,7.049829,1.1786857
79411,Sabine Dittmar,SPD,MdB,1964.0,,f,Ärztin,7.055384,1.2454321
183145,Jeanne Dillschneider,BÜNDNIS 90/­DIE GRÜNEN,,,,f,Rechtsanwältin,-3.8916912,5.99331
146823,Esther Dilcher,SPD,MdB,1965.0,,f,Juristin,7.0116606,1.2441387
31274,Thomas Dietz,AfD,Bundestagsabgeordneter,1967.0,,m,,-1.6131335,-9.518355
175438,Jan Dieren,SPD,MdB,1991.0,,m,Jurist,5.0503025,-0.7035204
29534,Sandra Detzer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1980.0,Dr.,f,Politik- und Volkswirtschaftlerin,-3.8753276,6.0947385
110038,Ellen Demuth,CDU/CSU,MdL,1982.0,,f,Diplom-Bertriebswirtin,7.0338244,1.2245438
175431,Hakan Demir,SPD,MdB,1984.0,,m,Politikwissenschaftler,6.7081327,2.3923602
119861,Janosch Dahmen,BÜNDNIS 90/­DIE GRÜNEN,MdB & Notfallmediziner,1981.0,Dr.,m,Arzt,-3.920131,6.0350437
182902,Wolfgang Dahler,CDU/CSU,Rechtsanwalt,1975.0,,m,Studium der Rechtswissenschaft,6.997797,1.2189214
141110,Gottfried Curio,AfD,MdB,1960.0,,m,"Diplom-Mathematiker, Diplom-Physiker",-1.9330676,-9.550535
121492,Jürgen Coße,SPD,MdB,1969.0,,m,Bürokaufmann,6.752657,-0.14352801
183230,Agnes Maria Conrad,Die Linke,Bundestagsabgeordnete ,1997.0,,f,"Referentin Konzernbetriebsrat, Bachelor Politikwissenschaften & Soziologie",-8.613131,6.392842
79418,Gitta Connemann,CDU/CSU,MdB,1964.0,,f,"Rechtsanwältin, Verkäuferin",7.0517554,1.2428067
145755,Tino Chrupalla,AfD,MdB,1975.0,,m,Maler- und Lackierermeister,-2.054482,-10.302862
146135,Jörg Cezanne,Die Linke,Mitglied des Bundestags,1958.0,,m,Soziologe,-8.563996,6.489882
79416,Lars Castellucci,SPD,MdB,1974.0,Prof. Dr.,m,"Professor für Nachhaltiges Management, Integrations- und Diversity Management",7.0263777,1.249497
182819,Sandra Carstensen,CDU/CSU,Personalleiterin,,,f,Juristin,7.0164165,1.2315019
175436,Isabel Cademartori,SPD,MdB,1988.0,,f,B.Sc. Betriebswirtschaftslehre & M.Sc. Wirtschaftspädagogik,7.0058007,1.2260538
175334,Clara Bünger,Die Linke,Abgeordnete,1986.0,,f,Volljuristin,-8.51465,6.5186152
150299,Marcus Bühl,AfD,"MdB, selbstständig im Bereich Neue Medien",1977.0,,m,Dipl. Informatiker,-3.1928005,-10.71376
182866,Benedikt Büdenbender,CDU/CSU,Kommunikationsberater,1989.0,,m,,7.029437,1.2216253
175138,Janina Böttger,Die Linke,Wissenschaftliche Referentin,1982.0,,f,Europäische Diplom-Verwaltungsmanagerin,-8.415173,6.5929966
120205,Karl Bär,BÜNDNIS 90/­DIE GRÜNEN,,1985.0,,m,,-4.0062647,6.188801
79468,Dorothee Bär,CDU/CSU,MdB,1978.0,,f,Diplom-Politologin,7.1093445,1.2307701
175892,Yannick Bury,CDU/CSU,MdB,1990.0,,m,Master of Science VWL,4.007777,0.37822154
179348,Maik Brückner,Die Linke,Angestellter,1992.0,,m,"Mediengestalter, Branding Designer M.A.",-8.6269045,6.41237
175870,Marlon Bröhr,CDU/CSU,Landrat des Rhein-Hunsrück-Kreises,1974.0,Dr.,m,Zahnarzt,6.987397,1.2285501
78878,Agnieszka Brugger,BÜNDNIS 90/­DIE GRÜNEN,MdB und Stellvertretende Fraktionsvorsitzende,1985.0,,f,"Politikwissenschaft, Philosophie und Öffentliches Recht",-3.9252057,5.925691
184131,Erhard Brucker,AfD,,,,m,,-1.9174135,-9.724628
175676,Victoria Broßart,BÜNDNIS 90/­DIE GRÜNEN,Ingenieurin,1992.0,,f,B.Eng. Elektrotechnik/Automation,-3.9760308,6.058372
145870,Carsten Brodesser,CDU/CSU,MdB,1967.0,Dr.,m,Diplom-Volkswirt,7.0765147,1.2517688
182830,Lutz Brinkmann,CDU/CSU,,1975.0,,m,selbst. Dipl. Bauingenieur,7.022411,1.248485
79434,Ralph Brinkhaus,CDU/CSU,MdB,1968.0,,m,"Diplom-Ökonom, Steuerberater",7.0257096,1.2236025
183172,Anne-Mieke Bremer,Die Linke,Schulsozialarbeiterin,1991.0,,f,Sozialarbeiterin,-0.73366255,9.512331
145863,Silvia Breher,CDU/CSU,MdB,1973.0,,f,Juristin,6.9917755,1.1912609
79429,Franziska Brantner,BÜNDNIS 90/­DIE GRÜNEN,MdB,1979.0,Dr.,f,Promotion Politik,-3.5855145,6.2869697
32337,Stephan Brandner,AfD,MdB,1966.0,,m,Rechtsanwalt und Industriekaufmann,-1.8831728,-9.666962
79427,Reinhard Brandl,CDU/CSU,MdB,1977.0,Dr.,m,Dipl. Wirtschaftsingenieur,6.988895,1.2645084
175915,Dirk Brandes,AfD,Fraktionsgeschäftsführer,1974.0,,m,"Betriebswirt VWL, Industriekaufmann",-2.549525,-10.451608
78881,Michael Brand,CDU/CSU,Mitglied Deutscher Bundestag,1973.0,,m,"Studium der Politikwissenschaft, Geschichte und Rechtswissenschaft",7.0028315,1.1923796
170159,Torben Braga,AfD,Parlamentarischer Berater,1991.0,,m,M.A. Politikwissenschaft,-2.9126666,-10.399028
179823,Frederik Bouffier,CDU/CSU,MdB,1990.0,,m,Rechtsanwalt,7.02933,1.2170029
184315,Jorrit Bosch,Die Linke,,1997.0,,m,,-8.463738,6.469638
182852,Caroline Bosbach,CDU/CSU,,,,f,Studium Wirtschaftskommunikation,7.016925,1.2362744
165049,Simone Borchardt,CDU/CSU,MdB | gesundheitspolitische Sprecherin der CDU/CSU-Bundestagsfraktion,1967.0,,f,Master of Health Business Administration,6.9992485,1.2324848
182942,Hendrik Bollmann,SPD,Oberstudienrat,1982.0,,m,,7.041426,1.2589731
147321,Gereon Bollmann,AfD,"Richter am Oberlandesgericht (a.D.), MdB",1953.0,,m,Jurist,-2.6600044,-10.297765
130612,Peter Bohnhof,AfD,Selbstständiger Rechtsanwalt,1962.0,,m,,-1.007121,-9.007914
145817,Peter Boehringer,AfD,MdB,1969.0,,m,Diplom Informatiker und Kaufmann,-1.6833066,-9.529676
182817,Leif Bodin,CDU/CSU,"Jurist, Mitarbeiter bei Abgeordneten",1996.0,,m,Jurist,7.0659666,1.2343528
159437,Violetta Bock,Die Linke,Geschäftsführerin,1987.0,,f,MA Global Political Economy,-7.7469373,6.622004
168306,René Bochmann,AfD,MdB,1969.0,,m,Bürokaufmann,-2.8517685,-9.718422
174144,Michael Blos,AfD,"Umwelt- und Ingenieurgeologe, Geowissenschaftler",1976.0,Dr.,m,Diplom-Geologe,-1.9170874,-9.693301
175933,Joachim Bloch,AfD,,,,m,,-1.8405358,-9.604351
145789,Andreas Bleck,AfD,,1988.0,,m,,-1.8800024,-9.518376
175437,Jakob Blankenburg,SPD,MdB,1997.0,,m,"Politikwissenschaft, B.A.",7.0133233,1.2044771
165159,Christoph Birghan,AfD,,,Dr.,m,,-1.8573433,-9.665927
175849,Florian Bilic,CDU/CSU,Hauptgeschäftsführer Pfälzerwald-Verein,1994.0,,m,,7.017855,1.2132183
79444,Steffen Bilger,CDU/CSU,MdB,1979.0,,m,Volljurist,7.0338635,1.2220508
145893,Marc Biadacz,CDU/CSU,MdB,1979.0,,m,Sozialwissenschaftler (M.A.),7.0239706,1.2130609
79446,Peter Beyer,CDU/CSU,MdB,1970.0,,m,Studium der Rechtswissenschaften,6.9932323,1.2740101
146046,Lorenz Gösta Beutin,Die Linke,,1978.0,,m,M.A. Historiker,-7.4854345,5.7279615
182947,Daniel Bettermann,SPD,Angestellter,1980.0,,m,Masterabschluss Politikwissenschaften,6.98868,1.2045155
31218,Birgit Bessin,AfD,MdL,1978.0,,f,Wirtschaftsjuristin,-1.8337126,-9.474094
145860,Melanie Bernstein,CDU/CSU,MdB,1976.0,,f,Kulturwissenschaftlerin,6.996668,1.2162468
108754,Marc Bernhard,AfD,MdB,,,m,"Rechtsanwalt, MBA",-3.4377112,-10.57134
130480,Lukas Benner,BÜNDNIS 90/­DIE GRÜNEN,Doktorand,1996.0,,m,Jurist,-3.6723533,5.756023
178435,Jens Behrens,SPD,Filialleiter Sparkasse Hellweg Lippe,1978.0,,m,Bankkaufmann,7.0314646,1.2516224
178606,Sascha van Beek,CDU/CSU,"Beauftragter für Kommunen und Kooperationen, SL NaturEnergie",1983.0,,m,"Gesundheits- und Krankenpfleger, MSc Disaster Healthcare",6.3953795,1.0436349
180058,Desiree Becker,Die Linke,Gewerkschaftssekretärin,1994.0,,f,,-8.561352,6.4162273
177567,Carsten Becker,AfD,Facharbeiter,1990.0,,m,Elektroniker für Betriebstechnik,-1.4730767,-9.2578945
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,Unternehmensberaterin für Nachhaltigkeit,1982.0,,f,"Diplom Regionalwissenschaftlerin, Finanzbetriebswirtin (IWW)",-4.1135864,6.054327
182891,Günter Baumgartner,CDU/CSU,Vorstandsassistent bei der Sparkasse Rottal-Inn,,,m,,7.0254273,1.2101233
66273,Bernd Baumann,AfD,MdB,1958.0,Dr.,m,Promotion Wirtschaftswissenschaften,-1.9914213,-9.411124
29476,Christina Baum,AfD,MdB,1956.0,Dr.,f,Fachzahnärztin für Allgemeine Stomatologie,-3.3386633,-10.750842
183247,Marcel Bauer,Die Linke,,1992.0,,m,"Forstwirt, Natur- und Landschaftspfleger",-7.17394,7.501961
79455,Bärbel Bas,SPD,MdB,1968.0,,f,Personalmanagement-Ökonomin (VWA),6.9926705,1.226518
79454,Dietmar Bartsch,Die Linke,MdB,1958.0,Dr.,m,Wirtschaftswissenschaftler,-8.38772,6.212032
78884,Sören Bartol,SPD,MdB,1974.0,,m,Diplom-Politologe,7.0427637,1.2306309
79465,Thomas Bareiß,CDU/CSU,MdB,1975.0,,m,Dipl. Betriebswirt (BA),7.117857,1.2893393
145959,Felix Banaszak,BÜNDNIS 90/­DIE GRÜNEN,MdB,1989.0,,m,Sozial- und Kulturanthropologie & Politikwissenschaften,-3.861225,5.8113613
183520,Adam Balten,AfD,Senior Supporter Products,1983.0,,m,Mechatronik-Ingenieur,-1.7658288,-9.6971245
175416,Daniel Baldy,SPD,,1994.0,,m,Lehrer für Gymnasien,7.093514,1.2010454
120254,Lisa Badum,BÜNDNIS 90/­DIE GRÜNEN,MdB,1983.0,,f,Politikwissenschaftlerin,-4.0211096,6.3984423
175907,Carolin Bachmann,AfD,MdB,1988.0,,f,ausgebildete Investmendfondsmanagerin Bachelor Business Administration,-3.4758396,-10.94777
165055,Cornell-Anette Babendererde,CDU/CSU,"Stellv. Referatsleiterin im Niedersächsischen Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",1971.0,Dr.,f,Promovierte Historikerin,7.1255803,1.2619165
120442,Peter Aumer,CDU/CSU,MdB,1976.0,,m,Master of Buisness Administration,7.077872,1.2323511
78810,Artur Auernhammer,CDU/CSU,MdB,1963.0,,m,Landwirtschaftsmeister,7.123262,1.2093074
175526,Andreas Audretsch,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,,m,Politikwissenschaftler,-4.031549,6.192334
182861,Tijen Ataoğlu,CDU/CSU,"Büroleiterin des Vorsitzenden der CDU-Landtagsfraktion NRW, Thorsten Schick",,,f,Richterin,7.077799,1.2528096
183082,Ayse Asar,BÜNDNIS 90/­DIE GRÜNEN,Rechtsanwältin,1975.0,,f,Volljuristin,-3.9943097,6.2331467
108373,Alexander Arpaschi,AfD,selbstständiger Immobilienunternehmer,1970.0,,m,"Maschinenbauingenieur, Betriebswirt",-1.9725913,-9.491141
183266,Michael „Moses“ Arndt,Die Linke,"Hausarzt, Chefarzt, Autor, Verleger, Unternehmer",1964.0,Dr.,m,"Doktor der Medizin, Arzt",-8.752574,6.6846886
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,,f,Islamwissenschaftlerin,-3.9625905,6.223791
145862,Philipp Amthor,CDU/CSU,MdB,1992.0,,m,Jurist,7.0682473,1.2288651
145885,Norbert Maria Altenkamp,CDU/CSU,MdB,1972.0,,m,Diplom Volkswirt,7.0953727,1.1285976
183004,Alaa Alhamwi,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,Dr.,m,Wissenschaftlicher,-4.012821,6.145949
79476,Stephan Albani,CDU/CSU,MdB,1968.0,,m,Diplom-Physiker,7.0883436,1.2542095
175486,Reem Alabali Radovan,SPD,MdB,1990.0,,f,Studium der Politikwissenschaften,7.125758,1.0647247
135459,Tarek Al-Wazir,BÜNDNIS 90/­DIE GRÜNEN,,1971.0,,m,Diplom-Politologe,-4.3699675,5.7204733
78952,Jan van Aken,Die Linke,Mitglied des Bundestages,1961.0,,m,Biologe,-7.1645594,6.773939
108563,Gökay Akbulut,Die Linke,,,,f,,-8.6310835,6.0839686
175389,Adis Ahmetović,SPD,MdB,1993.0,,m,Master of Education,7.0910625,1.2638544
182845,Anna Aeikens,CDU/CSU,Co-Geschäftsführerin,,,f,Bachelor of Applied Science – Agrarökonomie,7.061548,1.2016302
146180,Doris Achelwilm,Die Linke,Angestellte,1976.0,,f,Sprachwissenschaftlerin (M.A.),-8.660708,6.5057406
29084,Knut Abraham,CDU/CSU,MdB,1966.0,,m,Jurist,7.1089735,1.2183125
175489,Sanae Abdi,SPD,MdB,1986.0,,f,,7.1123714,1.1499579
