politician_id,job_title,job_title_extra,organization,income_level,income,interval,created,date_start,date_end,category,topics
146867,Mitglied des Kuratoriums,,Europäische Akademie für Frauen in der Politik und Wirtschaft Berlin e.V.,,,,1731667995,,,29230,"Europapolitik und Europäische Union|Gesellschaftspolitik, soziale Gruppen"
175643,Übernahme der Reisekosten,Einkommen im Jahr 2024,Global Public Policy Institute,3,12270.0,,1731667831,2024-01-01,2024-12-31,29232,Außenpolitik und internationale Beziehungen
79233,Mitglied der Stadtverordnetenversammlung (ab Juni 2024),,Stadt Schwedt/Oder,,,,1731667204,,,29229,Staat und Verwaltung
79233,Mitglied des Aufsichtsrates (ab Oktober 2024) ,,Wohnbauten GmbH Schwedt/Oder,,,,1731666750,,,29228,"Raumordnung, Bau- und Wohnungswesen"
175624,"Mitglied des Parlamentarischen Beirates für Bevölkerung und Entwicklung, ehrenamtlich (ab 23.02.2022)",,Deutsche Stiftung Weltbevölkerung (DSW),,,,1731666483,,,29230,Außenpolitik und internationale Beziehungen|Migration und Aufenthaltsrecht|Entwicklungspolitik
175624,"Mitglied des Kuratoriums, ehrenamtlich",,Bundesstiftung Magnus Hirschfeld,,,,1731666369,,,29230,"Gesellschaftspolitik, soziale Gruppen|Kultur"
79334,Vortragstätigkeiten - Gespräch (mit Bärbel Bas),Einkommen im Jahr 2024,Tränenpalast Management GmbH,1,1500.0,,1731587386,2024-01-01,2024-12-31,29647,Medien
79334,Vortragstätigkeiten - Gespräch (mit Boris Palmer),Einkommen im Jahr 2024,Tränenpalast Management GmbH,1,2000.0,,1731587345,2024-01-01,2024-12-31,29647,Medien
79334,Vortragstätigkeit - Diskussion (bei der Carestone Group GmbH in Hamburg),Einkommen im Jahr 2024,The London Speaker Bureau,2,5000.0,,1731587093,2024-01-01,2024-12-31,29647,Wirtschaft
79334,Vortragstätigkeiten - Buchveröffentlichung (des Buches Gysi gegen Guttenberg - ein Deutschlandbuch),Einkommen im Jahr 2024,Openminds Media GmbH,1,2833.33,,1731586935,2024-01-01,2024-12-31,29647,Kultur
79334,Vortragstätigkeiten (Gespräch mit Journalist Hans-Dieter Schütt),Einkommen im Jahr 2024,Hiddenseer Hafen- und Kurbetrieb,1,1436.0,,1731586604,2024-01-01,2024-12-31,29647,Kultur|Medien
79334,Publizistische Tätigkeit,Einkommen im Jahr 2024,Aufbau Verlag GmbH & Co. KG,3,10207.3,,1731586293,2024-01-01,2024-12-31,29647,Medien
175541,Gesellschafter,,Bürger-Solar Bützower Land GbR,,,,1731585896,,,29647,Energie
175541,Gesellschafter,, Bürgerkraftwerk Gablenz GbR,,,,1731585846,,,29647,Energie
136025,Vorsitzende des Kreistages,Einkommen im Jahr 2024,Landkreis Northeim,,420.0,,1731584849,2024-01-01,2024-12-31,29229,Staat und Verwaltung
136025,Vorsitzende des Kreistages,Einkommen im Jahr 2023,Landkreis Northeim,,480.0,,1731584829,2023-01-01,2023-12-31,29229,Staat und Verwaltung
136025,Vorsitzende des Kreistages,Einkommen im Jahr 2022,Landkreis Northeim,,600.0,,1731584812,2022-01-01,2022-12-31,29229,Staat und Verwaltung
136025,Vorsitzende des Kreistages,,Landkreis Northeim,,240.0,1,1731584731,,,29229,Staat und Verwaltung
145959,Mitglied des Aufsichtsrates (bis 03.01.2025),,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,,,,1731584202,,,29228,Außenpolitik und internationale Beziehungen|Außenwirtschaft
165004,Übernahme von Reisekosten,Einkommen im Jahr 2024,Konrad-Adenauer-Stiftung e.V.,2,4432.93,,1731494891,2024-01-01,2024-12-31,29232,"Politisches Leben, Parteien"
175873,Übernahme von Reisekosten,Einkommen im Jahr 2024,Konrad-Adenauer-Stiftung e.V.,2,4432.93,,1731494637,2024-01-01,2024-12-31,29232,"Politisches Leben, Parteien"
78847,Übernahme von Reisekosten,Einkommen im Jahr 2024,Konrad-Adenauer-Stiftung e.V.,2,5829.41,,1731494397,2024-01-01,2024-12-31,29232,"Politisches Leben, Parteien"
78847,Übernahme von Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,4880.33,,1731494265,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
175542,Mitglied des Aufsichtsrates (ab 01.01.2024),,Stadtwerke Lübeck GmbH,1,1500.0,2,1731493827,,,29228,Energie|Wirtschaft
130072,"Mitglied des Vorstandes, ehrenamtlich (bis Ende November 2025)",,Stiftung Genshagen,,,,1731493261,,,29230,Kultur|Europapolitik und Europäische Union
130072,"Mitglied des Vorstandes, ehrenamtlich",,Nah- und Mittelost-Verein e.V.,,,,1731493106,,,29230,Außenpolitik und internationale Beziehungen|Außenwirtschaft|Kultur
119621,Vorsitzender der Gemeindevertretung,Einkommen im Jahr 2024,Gemeinde Niedernhausen,1,1003.0,,1731063736,2024-01-01,2024-12-31,29229,Staat und Verwaltung
119621,Vorsitzender der Gemeindevertretung,Einkommen im Jahr 2023,Gemeinde Niedernhausen,,222.0,,1731063677,2023-01-01,2023-12-31,29229,Staat und Verwaltung
119621,Vorsitzender der Gemeindevertretung,,Gemeinde Niedernhausen,,175.0,1,1731063498,,,29229,Staat und Verwaltung
119621,IT-Sachverständiger - Landgericht Wiesbaden,Einkommen im Jahr 2024,Öffentlich bestellter und vereidigter IT-Sachverständiger,2,6177.69,,1731062599,2024-01-01,2024-12-31,29647,Wirtschaft
118231,Zahnarzt - Patient 8676,Einkommen im Jahr 2024,Zahnarzt - freiberuflich,1,2927.68,,1730988787,2024-01-01,2024-12-31,29647,Gesundheit
118231,Zahnarzt - Patient 8671,Einkommen im Jahr 2024,Zahnarzt - freiberuflich,1,2213.81,,1730988708,2024-01-01,2024-12-31,29647,Gesundheit
78825,"Rechtsanwalt - Mandant 163, Privatkundenbereich",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,1,2974.91,,1730986296,2024-01-01,2024-12-31,29647,Recht
78825,"Rechtsanwalt - Mandant 162, Privatkundenbereich",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,1,2588.25,,1730986254,2024-01-01,2024-12-31,29647,Recht
78825,"Rechtsanwalt - Mandant 146, Privatkundenbereich",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,1,2002.41,,1730986165,2024-01-01,2024-12-31,29647,Recht
121977,Mitglied des Zukunftsrates (ab November 2024),,Verband der Sparda-Banken e.V.,,,,1730985529,,,29230,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
120356,Beisitzer des Vorstandes (ab 02.11.2024),,Vereinigung Liberale Kommunalpolitiker in Niedersachsen e.V.,,,,1730985293,,,29230,"Politisches Leben, Parteien"
120356,"Mitglied des erweiterten Vorstandes, ehrenamtlich (ab 24.10.2024)",,Deutsches Kinderhilfswerk e.V.,,,,1730985261,,,29230,"Jugend|Gesellschaftspolitik, soziale Gruppen|Soziale Sicherung"
31707,"Mitglied des Aufsichtsrates, ehrenamtlich (bis 25.06.2025)",,Invest Region Leipzig GmbH,,,,1730984817,,,29228,Wirtschaft
175871,Publizistische Tätigkeit,Einkommen im Jahr 2024,Verwertungsgesellschaft WORT (VG WORT),1,1038.86,,1730984354,2024-01-01,2024-12-31,29647,Medien
79108,Mitglied des Aufsichtsrates,Einkommen ab 01.01.2023,Die Autobahn GmbH des Bundes,2,5000.0,2,1730983704,2023-01-01,,29228,Verkehr|Staat und Verwaltung
122157,"Rechtsanwalt - Mandant 11, Angelegenheiten aus dem Privatbereich Dritter",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,1,1435.15,,1730977619,2024-01-01,2024-12-31,29647,Recht
122157,"Rechtsanwalt - Mandant 31, Angelegenheiten aus dem Privatbereich Dritter",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,3,13361.24,,1730977576,2024-01-01,2024-12-31,29647,Recht
170200,Übernahme Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,4825.49,,1730977447,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
79053,Mitglied der Stiftungsversammlung (ab 23.10.2024),,BruderhausDiakonie - Stiftung Gustav Werner und Haus am Berg,,,,1730887428,,,29230,"Gesellschaftspolitik, soziale Gruppen|Gesundheit"
175439,Mitglied des Beirates (ab 27.09.2022),,Schlichtungsstelle Reise & Verkehr e.V. (vormals Schlichtungsstelle für den öffentlichen Personenverkehr e.V. (söp)),,,,1730887130,,,29230,Verkehr
175439,Mitglied des Kuratoriums (ab 15.03.2022),,Bundesstiftung Magnus Hirschfeld,,,,1730887014,,,29230,"Gesellschaftspolitik, soziale Gruppen|Kultur"
175778,"Mitglied des Beirates, ehrenamtlich (ab 01.03.2023)",,Schlichtungsstelle der Rechtsanwaltschaft,,,,1730886710,,,29229,Recht
117519,Mitglied des Hochschulrates (ab 05.06.2024),,Weißensee Kunsthochschule Berlin,,,,1730886468,,,29229,Bildung und Erziehung
117519,Mitglied des Stiftungsrates (ab 25.06.2024),,Jüdisches Museum Berlin,,,,1730886246,,,29229,"Kultur|Gesellschaftspolitik, soziale Gruppen"
78792,Mitglied des Zukunftsrates (ab 01.11.2024),,Verband der Sparda-Banken e.V.,,,,1730884700,,,29230,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft"
79004,"Mitglied des Parlamentarischen Beirates, ehrenamtlich",,Deutsches Netzwerk gegen vernachlässigte Tropenkrankheiten e.V. (DNTDs),,,,1730883344,,,29230,Gesundheit
146792,Mitglied des Kreistages (ab 08.07.2024),,Landkreis Elbe-Elster,,,,1730882711,,,29229,Staat und Verwaltung
79432,"Mitglied des Board, ehrenamtlich (ab September 2022)",,Uniting to Combat NTDs,,,,1730716654,,,29230,Gesundheit
79432,"Mitglied des Parlamentarischen Beirates, ehrenamtlich (ab Mai 2022)",,Teamsport Deutschland,,,,1730716545,,,29230,Sport
79432,"Mitglied des Kuratoriums, ehrenamtlich (ab Juli 2024)",,Stiftung Wasserrettung in Hessen,,,,1730716350,,,29230,Gesundheit
79432,"Mitglied des Kuratoriums, ehrenamtlich (ab Juli 2024)",,Stiftung der Deutschen Lions (SDL),,,,1730715979,,,29230,"Entwicklungspolitik|Gesellschaftspolitik, soziale Gruppen|Gesundheit"
79432,"Mitglied des Stiftungsrates, ehrenamtlich",,Stiftung Aktive Bürgerschaft,,,,1730715877,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79432,"Mitglied des Kuratoriums, ehrenamtlich",,Sepsis-Stiftung,,,,1730715687,,,29230,Gesundheit
79432,"Mitglied des Kuratoriums, ehrenamtlich (ab Dezember 2022)",,Institut für Europäische Politik e.V. (IEP),,,,1730715581,,,29230,Europapolitik und Europäische Union
79432,Mitglied des Parlamentarischen Beirates (ab Januar 2022),,Deutsches Netzwerk gegen vernachlässigte Tropenkrankheiten e.V. (DNTDs),,,,1730715464,,,29230,Gesundheit
79432,"Mitglied des Parlamentarischen Beirates, ehrenamtlich (ab Juni 2024)",,Deutsches Netzwerk gegen Antimikrobielle Resistenzen (DNAMR),,,,1730715339,,,29230,"Forschung|Wissenschaft, Forschung und Technologie"
79432,"Mitglied des Kuratoriums, ehrenamtlich (ab Januar 2022)",,Deutsche Stiftung für internationale rechtliche Zusammenarbeit e.V. (IRZ),,,,1730715239,,,29230,Außenwirtschaft|Außenpolitik und internationale Beziehungen|Recht
79432,"Mitglied des Stiftungsrates, ehrenamtlich",,Deutsche PalliativStiftung (DPS),,,,1730715031,,,29230,Gesundheit
79432,"Mitglied des Beirates, ehrenamtlich",,cnetz - Verein für Netzpolitik e.V.,,,,1730714905,,,29230,"Medien, Kommunikation und Informationstechnik|Gesellschaftspolitik, soziale Gruppen|Politisches Leben, Parteien"
79432,Mitglied des Kuratoriums (ab Juli 2024),,Hertie School of Governance gemeinnützige GmbH,2,5950.0,2,1730714675,,,29228,"Bildung und Erziehung|Politisches Leben, Parteien|Wirtschaft"
145898,Vorsitzende des Vorstandes,,DONUM VITAE in Bayern e.V.,,,,1730714440,,,29230,Soziale Sicherung
78914,Übernahme Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,5168.18,,1730463932,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
149570,Übernahme Reisekosten,Einkommen im Jahr 2024,Rosa-Luxemburg-Stiftung e.V.,2,5511.35,,1730463384,2024-01-01,2024-12-31,29232,"Politisches Leben, Parteien"
117519,Mitglied des politischen Beirates,,Wirtschaftsforum der SPD e.V.,,,,1730462084,,,29230,"Politisches Leben, Parteien|Wirtschaft"
117519,Mitglied des Beirates,Einkommen im Jahr 2024,Spielbank Berlin GmbH & Co. KG,2,6302.52,,1730461738,2024-01-01,2024-12-31,29228,Wirtschaft
78859,"Mitglied des Aufsichtsrates, ehrenamtlich",,Umwelt-Werkstatt gemeinnützige GmbH,,,,1730458616,,,29228,Umwelt
175752,Parlamentarischer Assistent (Tätigkeit vor Mitgliedschaft im Bundestag),,"Andreas Glück, MdEP",,,,1730458295,,,29234,Europapolitik und Europäische Union|Staat und Verwaltung
79090,Mitglied des Beirates (ab September 2023),,Wirtschaftsvereinigung der Grünen e.V.,,,,1730457449,,,29230,"Politisches Leben, Parteien|Wirtschaft"
119742,Mitglied des Kuratoriums (ab 08.12.2021),,RAG-Stiftung,,,,1730452223,,,29230,Energie|Kultur
119742,Mitglied des Verwaltungsrates (ab 08.12.2021),,Kreditanstalt für Wiederaufbau (KfW),,,,1730452157,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft"
119742,Vorsitzender des Verwaltungsrates (im jährlichen Wechsel mit dem Bundesminister für Wirtschaft und Energie) (ab 08.12.2021),,Kreditanstalt für Wiederaufbau (KfW),,,,1730452012,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft"
79335,Mitglied der Vertreterversammlung,,DATEV eG,,,,1730451788,,,29228,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft"
108738,Mitglied der Regionalversammlung,,Verband Region Stuttgart,,200.0,1,1730450962,,,29229,Staat und Verwaltung|Wirtschaft
79409,"Beisitzer des Vorstandes, ehrenamtlich (ab 18.10.2024)",,AWO Regionalverband Halle-Merseburg e.V.,,,,1730450660,,,29230,"Gesellschaftspolitik, soziale Gruppen"
146847,"Rechtsanwalt - Mandant 5, Herstellung von künstlichen Landschaften und Kulissen",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,2,3874.94,,1730298879,2024-01-01,2024-12-31,29647,Recht
146847,"Rechtsanwalt - Mandant 3, Herstellung von Werkzeugmaschinen",Einkommen im Jahr 2024,Rechtsanwalt - freiberuflich,1,3120.0,,1730298645,2024-01-01,2024-12-31,29647,Recht
121794,Beteiligung,Einkommen im Jahr 2022,HaVo AG,10,417463.83,,1730297872,2022-01-01,2022-12-31,29231,Wirtschaft
79116,Übernahme von Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,5391.59,,1730297143,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
79108,Mitglied des Aufsichtsrates (ab Juni 2022),Einkommen im Jahr 2022,Die Autobahn GmbH des Bundes,1,1250.0,,1730290830,2022-01-01,2022-12-31,29228,Verkehr|Staat und Verwaltung
79103,"Mitglied des Vorstandes, ehrenamtlich (09.01.2023 bis 17.03.2024)",,Deutsch-Arabische Freundschaftsgesellschaft e.V. (DAFG),,,,1730290318,,,29230,Außenpolitik und internationale Beziehungen
79111,Vorsitzender (bis Oktober 2022),,Deutsch-Polnische Gesellschaft Bundesverband e.V.,,,,1730289892,,,29230,Außenpolitik und internationale Beziehungen
110102,"Vizepräsidentin, ehrenamtlich",,Deutsches Rotes Kreuz Kreisverband Westerwald e.V.,,,,1730287806,,,29230,"Gesellschaftspolitik, soziale Gruppen"
175696,"Mitglied des Stiftungsrates, ehrenamtlich (ab 23.07.2024)",,Caritasverband Konstanz e.V.,,,,1730287242,,,29230,"Gesellschaftspolitik, soziale Gruppen"
175851,Übernahme der Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,5110.16,,1730286973,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
146830,Mitglied des politischen Beirates,,Wirtschaftsforum der SPD e.V.,,,,1730286586,,,29230,"Politisches Leben, Parteien|Wirtschaft"
79294,Mitglied des Vorstandes,,Europäische Bewegung Deutschland e.V.,,,,1730285690,,,29230,Europapolitik und Europäische Union
78993,Member of Advisory Board (bis April 2025),,F/A/Q Health Foundation e.V.,,,,1730115849,,,29230,Gesundheit
78993,Mitglied des Kuratoriums (bis 02.10.2025),,Bundesstiftung Magnus Hirschfeld,,,,1730115649,,,29230,"Gesellschaftspolitik, soziale Gruppen|Kultur"
78993,Mitglied des Beirates,,American Jewish Committee (AJC) Berlin gemeinnützige GmbH,,,,1730115501,,,29228,"Gesellschaftspolitik, soziale Gruppen"
122063,Mitglied des Stadtrates,Einkommen im Jahr 2024,Stadt Bayreuth,3,7872.0,,1730114811,2024-01-01,2024-12-31,29229,Staat und Verwaltung
145901,"Facharzt, selbstständig",,Facharztpraxis für Allgemeinmedizin,,,,1730114071,,,29647,Gesundheit
79404,Ordentliches Mitglied des Beirates für sparkassenpolitische Grundsatzfragen (ab 01.04.2022),Einkommen im Jahr 2024,Sparkassenverband Bayern,1,1650.0,,1730111540,2024-01-01,2024-12-31,29229,Finanzen|Wirtschaft
79404,Mitglied des Kreistages,Einkommen im Jahr 2024,Landkreis Augsburg,,800.0,,1730110802,2024-01-01,2024-12-31,29229,Staat und Verwaltung
79134,"Stellv. Vorsitzender des Kuratoriums, ehrenamtlich",,Stiftung Sicherheit im Sport,,,,1729881124,,,29230,"Sport, Freizeit und Tourismus"
79134,"Mitglied des Kuratoriums, ehrenamtlich",,Stiftung Sicherheit im Sport,,,,1729880979,,,29230,"Sport, Freizeit und Tourismus"
79134,"Stellv. Vorsitzender, ehrenamtlich",,Kuratorium Sport und Natur e.V.,,,,1729880859,,,29230,"Sport, Freizeit und Tourismus|Sport|Umwelt|Naturschutz"
79134,"Mitglied des Kuratoriums, ehrenamtlich",,DFB-Stiftung Egidius Braun,,,,1729880698,,,29230,Soziale Sicherung
79134,"Mitglied des Kuratoriums, ehrenamtlich",,Deutsch-Ungarisches Jugendwerk e.V.,,,,1729880602,,,29230,"Außenpolitik und internationale Beziehungen|Gesellschaftspolitik, soziale Gruppen|Jugend"
175603,Publizistische Tätigkeit,Einkommen im Jahr 2024,HRC Hematology Research Center GmbH,1,3000.0,,1729880381,2024-01-01,2024-12-31,29647,"Medien|Wissenschaft, Forschung und Technologie"
175603,Publizistische Tätigkeit,Einkommen im Jahr 2024,Verwertungsgesellschaft WORT (VG WORT),1,1489.39,,1729880169,2024-01-01,2024-12-31,29647,Medien
79133,"Mitglied des Politischen Beirates, ehrenamtlich",,Wirtschaftsforum der SPD e.V.,,,,1729877189,,,29230,"Politisches Leben, Parteien|Wirtschaft"
79133,Generalsekretär (bis 26.06.2025),Einkommen ab November 2024 bis 06.05.2025,Sozialdemokratische Partei Deutschlands (SPD),3,9000.0,1,1729877105,2024-11-01,2025-05-06,29647,"Politisches Leben, Parteien"
79133,Generalsekretär (ab 08.10.2024),Einkommen im Jahr 2024,Sozialdemokratische Partei Deutschlands (SPD),2,6969.04,,1729876953,2024-01-01,2024-12-31,29647,"Politisches Leben, Parteien"
79097,"Mitglied des Beirates, ehrenamtlich",,Stiftung Kulturglück,,,,1729856079,,,29230,"Kultur|Gesellschaftspolitik, soziale Gruppen"
175627,Mitglied des Stiftungsrates (ab 17.02.2022),,Deutsche Härtefallstiftung,,,,1729855338,,,29230,Soziale Sicherung
159644,Beteiligung,Einkommen im Jahr 2024,Logopädie Südwest GmbH,4,21000.0,,1729855078,2024-01-01,2024-12-31,29231,Gesundheit
78855,"Beisitzer des Vorstandes, ehrenamtlich",,Route 57 e.V.,,,,1729853877,,,29230,Verkehr
78855,Mitglied des Kuratoriums ,,Förderkreis Telefonseelsorge e.V.,,,,1729853632,,,29230,"Gesellschaftspolitik, soziale Gruppen"
78855,"Mitglied des Kuratoriums, ehrenamtlich (ab Juni 2024)",,Deutsch-Malawische Gesellschaft e. V.,,,,1729853291,,,29230,Kultur|Entwicklungspolitik|Wirtschaft
78855,"Mitglied des Kuratoriums, ehrenamtlich",,Universität Siegen,,,,1729853063,,,29229,Bildung und Erziehung
177310,"Vorsitzender des Beirates Wohnen, Stadtentwicklung und Bauwesen (ab 12.09.2024)",,Gesellschaft zum Studium strukturpolitischer Fragen e.V.,,,,1729850177,,,29230,"Politisches Leben, Parteien|Wirtschaft|Raumordnung, Bau- und Wohnungswesen"
78838,"Mitglied des politischen Beirates, ehrenamtlich, von Amts wegen (ab 24.04.2024)",,Wirtschaftsforum der SPD e.V.,,,,1729769266,,,29230,"Politisches Leben, Parteien|Wirtschaft"
78838,"Sprecher des Freundeskreises, ehrenamtlich, von Amts wegen",,Freundeskreis Herbert-Wehner-Bildungswerk e.V.,,,,1729769110,,,29230,"Politisches Leben, Parteien"
78916,Übernahme Reisekosten,Einkommen im Jahr 2024,ELNET Deutschland e.V.,2,4230.31,,1729768914,2024-01-01,2024-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
79198,Mitglied des Stadtrates,,Stadt Jena,,300.0,,1729765677,,,29229,Staat und Verwaltung
79481,Mitglied des Beirates für Belange von Menschen mit Behinderungen,,Landkreis Südwestpfalz,,,,1729677486,,,29229,"Staat und Verwaltung|Gesellschaftspolitik, soziale Gruppen"
79481,Mitglied des Kreisauschusses,,Landkreis Südwestpfalz,,,,1729677384,,,29229,Staat und Verwaltung
79481,Mitglied des Schulträgerausschusses,,Landkreis Südwestpfalz,,,,1729677343,,,29229,Staat und Verwaltung|Bildung und Erziehung
79481,Mitglied des Kreistages,,Landkreis Südwestpfalz,,,,1729677034,,,29229,Staat und Verwaltung
79481,Mitglied der Verbandsversammlung,,Kreissparkasse Südwestpfalz,,,,1729676237,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79455,"Mitglied des Kuratoriums, ehrenamtlich",,SETASIGN4 e.V.,,,,1729674702,,,29230,"digitale Infrastruktur|Wissenschaft, Forschung und Technologie"
175476,"Stellv. Vorsitzende des Verwaltungsrates, ehrenamtlich",,Zentrum für Europäischen Verbraucherschutz e.V.,,,,1729673597,,,29230,Verbraucherschutz|Recht|Europapolitik und Europäische Union
145903,Übernahme der Reisekosten,Einkommen im Jahr 2023,Global Public Policy Institute,3,12325.12,,1729673256,2023-01-01,2023-12-31,29232,Außenpolitik und internationale Beziehungen
